index,destination,coverage,type,destination_code,origin,origin_code,gender,year,migrants,M49,migrants_millions,name,alpha-2,alpha-3,country-code,iso_3166-2,region,sub-region,intermediate-region,region-code,sub-region-code,intermediate-region-code,alpha-3_dest,gdp_per_capita_dest,total_population_dest
15012,Hungary,,B,348,Grenada,308,male,2020,1,308,1e-6,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,HUN,16386.93088212582,9670419.0
21588,Bahamas,,B R,44,Grenada,308,female,2020,19,308,0.000018999999999999998,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BHS,26178.75376077077,395863.0
25975,Canada,,B,124,Grenada,308,female,2020,5890,308,0.005889999999999999,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CAN,43537.83929890399,38028638.0
22658,Saint Lucia,,B R,662,Grenada,308,male,2020,96,308,0.000096,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LCA,8411.07474936367,178250.0
21487,Aruba,19,B R,533,Grenada,308,female,2020,220,308,0.00021999999999999998,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ABW,22855.93232007607,108587.0
15012,Hungary,,B,348,Grenada,308,female,2020,2,308,2e-6,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,HUN,16386.93088212582,9670419.0
22831,Trinidad and Tobago,,B R,780,Grenada,308,female,2020,4237,308,0.0042369999999999994,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,TTO,15358.861297306576,1366725.0
15553,Slovakia,,B,703,Grenada,308,male,2020,,308,,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,SVK,19735.48582808005,5458827.0
23960,Panama,,B R,591,Grenada,308,male,2020,20,308,0.000019999999999999998,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,PAN,13290.560834759406,4293261.0
22576,Saint Kitts and Nevis,,B R,659,Grenada,308,male,2020,33,308,0.000032999999999999996,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,KNA,18859.0190361046,46870.0
22376,Jamaica,,B R,388,Grenada,308,female,2020,106,308,0.000106,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,JAM,4879.440257733735,2830739.0
22715,Saint Vincent and the Grenadines,,B R,670,Grenada,308,male,2024,208,308,0.000208,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VCT,11501.226518718766,100616.0
22576,Saint Kitts and Nevis,,B R,659,Grenada,308,male,2024,34,308,0.000034,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,KNA,22771.41689220335,46843.0
25975,Canada,,B,124,Grenada,308,male,2024,3983,308,0.0039829999999999996,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CAN,54282.61760517327,41288599.0
21657,Barbados,,B R,52,Grenada,308,male,2024,141,308,0.00014099999999999998,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BRB,25365.79494241805,282467.0
21804,Cayman Islands,22,C R,136,Grenada,308,female,2024,7,308,7e-6,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CYM,,74457.0
21886,Cuba,,B,192,Grenada,308,female,2024,6,308,6e-6,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CUB,,10979783.0
18604,Greece,,B,300,Grenada,308,male,2024,,308,,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRC,24752.106840168104,10388805.0
23960,Panama,,B R,591,Grenada,308,female,2024,17,308,0.000017,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,PAN,19102.852193639927,4515577.0
21588,Bahamas,,B R,44,Grenada,308,male,2024,16,308,0.000016,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BHS,39455.44665485455,401283.0
25975,Canada,,B,124,Grenada,308,female,2024,5890,308,0.005889999999999999,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CAN,54282.61760517327,41288599.0
18604,Greece,,B,300,Grenada,308,female,2024,,308,,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRC,24752.106840168104,10388805.0
24541,Bolivia,,B R,68,Grenada,308,female,2024,,308,,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BOL,4001.211339907953,12413315.0
21657,Barbados,,B R,52,Grenada,308,female,2024,254,308,0.000254,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BRB,25365.79494241805,282467.0
21962,Curaçao,23,B R,531,Grenada,308,female,2024,1,308,1e-6,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CUW,,155900.0
16156,Denmark,11,B R,208,Grenada,308,female,2024,5,308,4.9999999999999996e-6,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DNK,71851.7562131368,5976992.0
21487,Aruba,19,B R,533,Grenada,308,male,2024,92,308,0.000092,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ABW,,107624.0
26864,Australia,,B R,36,Grenada,308,male,2024,75,308,0.000075,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,AUS,64407.484256932046,27204809.0
25528,Venezuela,,B R,862,Grenada,308,male,2024,46,308,0.000046,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VEN,,28405543.0
22376,Jamaica,,B R,388,Grenada,308,male,2024,103,308,0.000103,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,JAM,7019.74634780454,2839175.0
17660,Norway,,B,578,Grenada,308,female,2024,10,308,9.999999999999999e-6,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,NOR,86809.72468974315,5572272.0
21588,Bahamas,,B R,44,Grenada,308,female,2024,20,308,0.000019999999999999998,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BHS,39455.44665485455,401283.0
21804,Cayman Islands,22,C R,136,Grenada,308,male,2024,12,308,0.000012,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CYM,,74457.0
25187,Guyana,,B R,328,Grenada,308,male,2024,112,308,0.000112,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GUY,29883.63411520007,831087.0
17660,Norway,,B,578,Grenada,308,male,2024,8,308,8e-6,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,NOR,86809.72468974315,5572272.0
21415,Antigua and Barbuda,,B R,28,Grenada,308,male,2024,116,308,0.000116,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ATG,23725.7903725506,93772.0
21415,Antigua and Barbuda,,B R,28,Grenada,308,female,2024,90,308,0.00008999999999999999,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ATG,23725.7903725506,93772.0
15553,Slovakia,,B,703,Grenada,308,female,2024,1,308,1e-6,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,SVK,26147.902843013257,5422069.0
23960,Panama,,B R,591,Grenada,308,male,2024,30,308,0.000029999999999999997,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,PAN,19102.852193639927,4515577.0
23332,Costa Rica,,B R,188,Grenada,308,male,2024,7,308,7e-6,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CRI,18587.153220361364,5129910.0
22376,Jamaica,,B R,388,Grenada,308,female,2024,107,308,0.000107,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,JAM,7019.74634780454,2839175.0
23332,Costa Rica,,B R,188,Grenada,308,female,2024,4,308,4e-6,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CRI,18587.153220361364,5129910.0
24541,Bolivia,,B R,68,Grenada,308,male,2024,,308,,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,BOL,4001.211339907953,12413315.0
21487,Aruba,19,B R,533,Grenada,308,female,2024,302,308,0.00030199999999999997,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ABW,,107624.0
25528,Venezuela,,B R,862,Grenada,308,female,2024,99,308,0.000099,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VEN,,28405543.0
22898,United States Virgin Islands,30,B,850,Grenada,308,female,2024,306,308,0.000306,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VIR,,104377.0
21886,Cuba,,B,192,Grenada,308,male,2024,5,308,4.9999999999999996e-6,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CUB,,10979783.0
26864,Australia,,B R,36,Grenada,308,female,2024,68,308,0.000068,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,AUS,64407.484256932046,27204809.0
22658,Saint Lucia,,B R,662,Grenada,308,male,2024,93,308,0.000093,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LCA,14181.630335159798,179744.0
20653,Luxembourg,,B,442,Grenada,308,male,2024,,308,,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LUX,137516.58732436664,677717.0
20653,Luxembourg,,B,442,Grenada,308,female,2024,2,308,2e-6,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LUX,137516.58732436664,677717.0
22898,United States Virgin Islands,30,B,850,Grenada,308,male,2024,283,308,0.000283,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VIR,,104377.0
9786,Mali,,B R,466,Grenada,308,female,2024,274,308,0.000274,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,MLI,1086.1762176779037,24478595.0
16690,Finland,,B,246,Grenada,308,female,2024,,308,,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,FIN,53188.6186245158,5637214.0
15553,Slovakia,,B,703,Grenada,308,male,2024,,308,,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,SVK,26147.902843013257,5422069.0
16156,Denmark,11,B R,208,Grenada,308,male,2024,8,308,8e-6,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DNK,71851.7562131368,5976992.0
15012,Hungary,,B,348,Grenada,308,male,2024,1,308,1e-6,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,HUN,23310.75127339573,9562314.0
9786,Mali,,B R,466,Grenada,308,male,2024,210,308,0.00020999999999999998,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,MLI,1086.1762176779037,24478595.0
22831,Trinidad and Tobago,,B R,780,Grenada,308,male,2024,6730,308,0.00673,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,TTO,19314.716343266376,1368333.0
22576,Saint Kitts and Nevis,,B R,659,Grenada,308,female,2024,26,308,0.000026,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,KNA,22771.41689220335,46843.0
21962,Curaçao,23,B R,531,Grenada,308,male,2024,2,308,2e-6,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CUW,,155900.0
25187,Guyana,,B R,328,Grenada,308,female,2024,83,308,0.000083,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GUY,29883.63411520007,831087.0
16690,Finland,,B,246,Grenada,308,male,2024,1,308,1e-6,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,FIN,53188.6186245158,5637214.0
15012,Hungary,,B,348,Grenada,308,female,2024,3,308,3e-6,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,HUN,23310.75127339573,9562314.0
22831,Trinidad and Tobago,,B R,780,Grenada,308,female,2024,6097,308,0.006097,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,TTO,19314.716343266376,1368333.0
22658,Saint Lucia,,B R,662,Grenada,308,female,2024,62,308,0.000062,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LCA,14181.630335159798,179744.0
22715,Saint Vincent and the Grenadines,,B R,670,Grenada,308,female,2024,250,308,0.00025,Grenada,GD,GRD,308,ISO 3166-2:GD,Americas,Latin America and the Caribbean,Caribbean,19,419,29,VCT,11501.226518718766,100616.0
22165,Dominican Republic,,B R,214,Guadeloupe,312,male,1990,68,312,0.000068,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DOM,989.1639412076594,7151166.0
21416,Antigua and Barbuda,,B R,28,Guadeloupe,312,female,1990,24,312,0.000024,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ATG,7590.754424230465,63066.0
21963,Curaçao,23,B R,531,Guadeloupe,312,female,1990,54,312,0.000054,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CUW,,145400.0
22036,Dominica,,B,212,Guadeloupe,312,male,1990,5,312,4.9999999999999996e-6,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DMA,2892.981596645405,69627.0
25150,French Guiana,32,B R,254,Guadeloupe,312,female,1990,910,312,0.00091,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GUF,,
22659,Saint Lucia,,B R,662,Guadeloupe,312,female,1990,14,312,0.000014,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LCA,4204.571618631115,137857.0
18605,Greece,,B,300,Guadeloupe,312,male,1990,11,312,0.000011,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRC,9466.662385021744,10196792.0
22659,Saint Lucia,,B R,662,Guadeloupe,312,male,1990,5,312,4.9999999999999996e-6,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LCA,4204.571618631115,137857.0
9787,Mali,,B R,466,Guadeloupe,312,male,1990,,312,,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,MLI,292.1845320916087,9178830.0
21963,Curaçao,23,B R,531,Guadeloupe,312,male,1990,43,312,0.000042999999999999995,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CUW,,145400.0
22036,Dominica,,B,212,Guadeloupe,312,female,1990,9,312,9e-6,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DMA,2892.981596645405,69627.0
22774,Sint Maarten (Dutch part),28,B R,534,Guadeloupe,312,female,1990,955,312,0.0009549999999999999,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,SXM,,28061.0
21416,Antigua and Barbuda,,B R,28,Guadeloupe,312,male,1990,22,312,0.000022,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ATG,7590.754424230465,63066.0
9787,Mali,,B R,466,Guadeloupe,312,female,1990,,312,,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,MLI,292.1845320916087,9178830.0
16157,Denmark,11,B R,208,Guadeloupe,312,female,1990,3,312,3e-6,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DNK,26885.699418819087,5140939.0
25150,French Guiana,32,B R,254,Guadeloupe,312,male,1990,1179,312,0.001179,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GUF,,
22774,Sint Maarten (Dutch part),28,B R,534,Guadeloupe,312,male,1990,836,312,0.0008359999999999999,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,SXM,,28061.0
22435,Martinique,25,B R,474,Guadeloupe,312,male,1990,1192,312,0.001192,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,MTQ,,
22165,Dominican Republic,,B R,214,Guadeloupe,312,female,1990,29,312,0.000029,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DOM,989.1639412076594,7151166.0
22435,Martinique,25,B R,474,Guadeloupe,312,female,1990,2135,312,0.0021349999999999997,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,MTQ,,
16157,Denmark,11,B R,208,Guadeloupe,312,male,1990,7,312,7e-6,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DNK,26885.699418819087,5140939.0
18605,Greece,,B,300,Guadeloupe,312,female,1990,9,312,9e-6,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRC,9466.662385021744,10196792.0
22435,Martinique,25,B R,474,Guadeloupe,312,male,1995,1449,312,0.001449,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,MTQ,,
22659,Saint Lucia,,B R,662,Guadeloupe,312,male,1995,6,312,6e-6,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LCA,5147.920240222949,148208.0
9787,Mali,,B R,466,Guadeloupe,312,male,1995,,312,,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,MLI,265.7170516121872,10185365.0
16157,Denmark,11,B R,208,Guadeloupe,312,male,1995,,312,,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DNK,35321.09807730872,5233373.0
22659,Saint Lucia,,B R,662,Guadeloupe,312,female,1995,19,312,0.000018999999999999998,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,LCA,5147.920240222949,148208.0
22036,Dominica,,B,212,Guadeloupe,312,female,1995,12,312,0.000012,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DMA,3951.722670863583,69469.0
21416,Antigua and Barbuda,,B R,28,Guadeloupe,312,male,1995,26,312,0.000026,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ATG,9034.475529071433,68189.0
18605,Greece,,B,300,Guadeloupe,312,male,1995,11,312,0.000011,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRC,12779.081491606008,10562153.0
22774,Sint Maarten (Dutch part),28,B R,534,Guadeloupe,312,male,1995,836,312,0.0008359999999999999,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,SXM,,31772.0
22036,Dominica,,B,212,Guadeloupe,312,male,1995,7,312,7e-6,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DMA,3951.722670863583,69469.0
9787,Mali,,B R,466,Guadeloupe,312,female,1995,,312,,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,MLI,265.7170516121872,10185365.0
25150,French Guiana,32,B R,254,Guadeloupe,312,female,1995,992,312,0.000992,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GUF,,
22165,Dominican Republic,,B R,214,Guadeloupe,312,female,1995,33,312,0.000032999999999999996,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DOM,2109.169407286892,7888115.0
21963,Curaçao,23,B R,531,Guadeloupe,312,female,1995,54,312,0.000054,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CUW,,145139.0
22435,Martinique,25,B R,474,Guadeloupe,312,female,1995,2625,312,0.0026249999999999997,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,MTQ,,
21963,Curaçao,23,B R,531,Guadeloupe,312,male,1995,43,312,0.000042999999999999995,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,CUW,,145139.0
25150,French Guiana,32,B R,254,Guadeloupe,312,male,1995,1188,312,0.001188,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GUF,,
18605,Greece,,B,300,Guadeloupe,312,female,1995,9,312,9e-6,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,GRC,12779.081491606008,10562153.0
22165,Dominican Republic,,B R,214,Guadeloupe,312,male,1995,75,312,0.000075,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,DOM,2109.169407286892,7888115.0
21416,Antigua and Barbuda,,B R,28,Guadeloupe,312,female,1995,28,312,0.000028,Guadeloupe,GP,GLP,312,ISO 3166-2:GP,Americas,Latin America and the Caribbean,Caribbean,19,419,29,ATG,9034.475529071433,68189.0
